order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,city,locality,vehicle_type,order_hour,is_on_time,at_risk,predicted_risk_score,predicted_at_risk
O01042,S014,P004,Beverages,2026-06-29 10:11:00,2026-06-29 10:21:00,2026-06-29 10:22:40,2026-06-29 10:22:40,11.666666666666666,Bengaluru,HSR Layout,bike,10,0,1,0.7914583383896108,1
O01513,S003,P016,Personal Care,2026-06-11 16:53:00,2026-06-11 17:03:00,2026-06-11 17:02:56,2026-06-11 17:02:56,9.933333333333334,Mumbai,Powai,bike,16,1,0,0.48589485106592023,0
O00889,S012,P050,Bakery,2026-06-14 11:58:00,2026-06-14 12:08:00,2026-06-14 12:06:11,2026-06-14 12:06:11,8.183333333333334,Bengaluru,Indiranagar,bike,11,1,0,0.10279213527068884,0
O01402,S020,P007,Grocery,2026-06-08 05:00:00,2026-06-08 05:10:00,2026-06-08 05:08:51,2026-06-08 05:08:51,8.85,Bengaluru,Malleshwaram,bike,5,1,0,0.27079456167163496,0
O00108,S011,P056,Personal Care,2026-06-23 09:24:00,2026-06-23 09:34:00,2026-06-23 09:36:02,2026-06-23 09:36:02,12.033333333333333,Bengaluru,Koramangala,bike,9,0,1,0.36488645533991076,0
O01102,S008,P012,Personal Care,2026-06-01 08:16:00,2026-06-01 08:26:00,2026-06-01 08:25:52,2026-06-01 08:25:52,9.866666666666667,Mumbai,Worli,bike,8,1,0,0.22864340945330025,0
O01562,S002,P055,Grocery,2026-06-25 21:06:00,2026-06-25 21:16:00,2026-06-25 21:23:21,2026-06-25 21:23:21,17.35,Mumbai,Bandra,bike,21,0,1,0.5855975352379891,1
O00789,S015,P047,Dairy,2026-06-07 16:53:00,2026-06-07 17:03:00,2026-06-07 17:00:11,2026-06-07 17:00:11,7.183333333333334,Bengaluru,Jayanagar,bicycle,16,1,0,0.4117571567626138,0
O00621,S015,P048,Household,2026-06-09 12:35:00,2026-06-09 12:45:00,2026-06-09 12:40:24,2026-06-09 12:40:24,5.4,Bengaluru,Jayanagar,bike,12,1,0,0.3026816839147467,0
O00097,S016,P006,Bakery,2026-06-12 13:20:00,2026-06-12 13:30:00,2026-06-12 13:27:17,2026-06-12 13:27:17,7.283333333333333,Bengaluru,Marathahalli,bike,13,1,0,0.428245145666837,0
O00058,S013,P055,Fruits & Vegetables,2026-06-18 19:34:00,2026-06-18 19:44:00,2026-06-18 19:43:51,2026-06-18 19:43:51,9.85,Bengaluru,Whitefield,bike,19,1,0,0.6599351489055044,1
O01095,S002,P028,Household,2026-06-07 22:40:00,2026-06-07 22:50:00,2026-06-07 22:56:19,2026-06-07 22:56:19,16.316666666666666,Mumbai,Bandra,bike,22,0,1,0.561323813683219,1
O00099,S011,P008,Fruits & Vegetables,2026-06-28 15:00:00,2026-06-28 15:10:00,2026-06-28 15:08:50,2026-06-28 15:08:50,8.833333333333334,Bengaluru,Koramangala,bike,15,1,0,0.7652884581039993,1
O01514,S010,P010,Grocery,2026-06-11 17:23:00,2026-06-11 17:33:00,2026-06-11 17:28:09,2026-06-11 17:28:09,5.15,Mumbai,Goregaon,bike,17,1,0,0.4967719892361311,0
O01313,S008,P025,Fruits & Vegetables,2026-06-18 14:34:00,2026-06-18 14:44:00,2026-06-18 14:41:00,2026-06-18 14:41:00,7.0,Mumbai,Worli,scooter,14,1,0,0.6271772237402478,1
O00356,S008,P014,Household,2026-06-28 18:40:00,2026-06-28 18:50:00,2026-06-28 18:46:40,2026-06-28 18:46:40,6.666666666666667,Mumbai,Worli,scooter,18,1,0,0.5059071987183995,1
O01112,S019,P042,Grocery,2026-06-07 09:12:00,2026-06-07 09:22:00,2026-06-07 09:22:52,2026-06-07 09:22:52,10.866666666666667,Bengaluru,Yelahanka,bike,9,0,1,0.31398382160454386,0
O01170,S010,P039,Dairy,2026-06-18 18:16:00,2026-06-18 18:26:00,2026-06-18 18:23:24,2026-06-18 18:23:24,7.4,Mumbai,Goregaon,bike,18,1,0,0.50894371944045,1
O01532,S019,P024,Bakery,2026-06-13 11:11:00,2026-06-13 11:21:00,2026-06-13 11:17:41,2026-06-13 11:17:41,6.683333333333334,Bengaluru,Yelahanka,bike,11,1,0,0.35993749772727957,0
O01766,S020,P039,Snacks,2026-06-02 19:08:00,2026-06-02 19:18:00,2026-06-02 19:16:08,2026-06-02 19:16:08,8.133333333333333,Bengaluru,Malleshwaram,bike,19,1,0,0.5153028134766128,1
O00629,S016,P036,Grocery,2026-06-01 19:33:00,2026-06-01 19:43:00,2026-06-01 19:42:16,2026-06-01 19:42:16,9.266666666666667,Bengaluru,Marathahalli,bike,19,1,0,0.5411244659172234,1
O01741,S010,P024,Fruits & Vegetables,2026-06-27 08:11:00,2026-06-27 08:21:00,2026-06-27 08:19:50,2026-06-27 08:19:50,8.833333333333334,Mumbai,Goregaon,bike,8,1,0,0.47239517513502033,0
O01619,S006,P031,Dairy,2026-06-15 16:23:00,2026-06-15 16:33:00,2026-06-15 16:28:49,2026-06-15 16:28:49,5.816666666666666,Mumbai,Chembur,bike,16,1,0,0.5414139604458915,1
O01617,S010,P014,Household,2026-06-23 22:35:00,2026-06-23 22:45:00,2026-06-23 22:48:11,2026-06-23 22:48:11,13.183333333333334,Mumbai,Goregaon,scooter,22,0,1,0.5542193819085014,1
O00113,S003,P055,Household,2026-06-28 18:34:00,2026-06-28 18:44:00,2026-06-28 18:41:45,2026-06-28 18:41:45,7.75,Mumbai,Powai,bike,18,1,0,0.6279359881313907,1
O01432,S008,P043,Dairy,2026-06-12 14:15:00,2026-06-12 14:25:00,2026-06-12 14:22:45,2026-06-12 14:22:45,7.75,Mumbai,Worli,bike,14,1,0,0.460501206442958,0
O01401,S020,P004,Fruits & Vegetables,2026-06-10 18:29:00,2026-06-10 18:39:00,2026-06-10 18:36:44,2026-06-10 18:36:44,7.733333333333333,Bengaluru,Malleshwaram,bike,18,1,0,0.6739841629036011,1
O00589,S020,P018,Fruits & Vegetables,2026-06-25 09:35:00,2026-06-25 09:45:00,2026-06-25 09:45:16,2026-06-25 09:45:16,10.266666666666667,Bengaluru,Malleshwaram,scooter,9,0,1,0.4959939250238244,0
O00627,S015,P027,Dairy,2026-06-06 20:08:00,2026-06-06 20:18:00,2026-06-06 20:16:24,2026-06-06 20:16:24,8.4,Bengaluru,Jayanagar,bike,20,1,0,0.49330001728490414,0
O01632,S010,P053,Fruits & Vegetables,2026-06-20 12:04:00,2026-06-20 12:14:00,2026-06-20 12:11:14,2026-06-20 12:11:14,7.233333333333333,Mumbai,Goregaon,scooter,12,1,0,0.5546243318868159,1
O01771,S018,P048,Bakery,2026-06-05 06:48:00,2026-06-05 06:58:00,2026-06-05 06:58:12,2026-06-05 06:58:12,10.2,Bengaluru,Electronic City,bike,6,0,1,0.21315394852140515,0
O00992,S017,P002,Snacks,2026-06-24 18:11:00,2026-06-24 18:21:00,2026-06-24 18:22:27,2026-06-24 18:22:27,11.45,Bengaluru,JP Nagar,bike,18,0,1,0.6444729903892203,1
O01150,S007,P044,Snacks,2026-06-08 22:06:00,2026-06-08 22:16:00,2026-06-08 22:27:06,2026-06-08 22:27:06,21.1,Mumbai,Borivali,scooter,22,0,1,0.9358719661479538,1
O00659,S020,P016,Household,2026-06-24 06:34:00,2026-06-24 06:44:00,2026-06-24 06:43:16,2026-06-24 06:43:16,9.266666666666667,Bengaluru,Malleshwaram,bike,6,1,0,0.2516458221175615,0
O00214,S018,P008,Beverages,2026-06-25 10:28:00,2026-06-25 10:38:00,2026-06-25 10:36:51,2026-06-25 10:36:51,8.85,Bengaluru,Electronic City,bike,10,1,0,0.24221902278149773,0
O01007,S015,P045,Fruits & Vegetables,2026-06-01 08:46:00,2026-06-01 08:56:00,2026-06-01 08:56:18,2026-06-01 08:56:18,10.3,Bengaluru,Jayanagar,bike,8,0,1,0.41627977959418233,0
O00049,S013,P032,Fruits & Vegetables,2026-06-08 08:44:00,2026-06-08 08:54:00,2026-06-08 08:56:59,2026-06-08 08:56:59,12.983333333333333,Bengaluru,Whitefield,scooter,8,0,1,0.43924361944215906,0
O01005,S020,P060,Bakery,2026-06-08 18:33:00,2026-06-08 18:43:00,2026-06-08 18:44:20,2026-06-08 18:44:20,11.333333333333334,Bengaluru,Malleshwaram,scooter,18,0,1,0.530603412437856,1
O00169,S003,P012,Bakery,2026-06-15 19:48:00,2026-06-15 19:58:00,2026-06-15 20:02:47,2026-06-15 20:02:47,14.783333333333333,Mumbai,Powai,bike,19,0,1,0.696049374713722,1
O00892,S020,P034,Household,2026-06-06 18:01:00,2026-06-06 18:11:00,2026-06-06 18:12:32,2026-06-06 18:12:32,11.533333333333333,Bengaluru,Malleshwaram,bike,18,0,1,0.4749858983565006,0
O01618,S009,P014,Bakery,2026-06-09 03:07:00,2026-06-09 03:17:00,2026-06-09 03:12:38,2026-06-09 03:12:38,5.633333333333334,Mumbai,Kurla,scooter,3,1,0,0.3177789103400925,0
O00874,S010,P029,Snacks,2026-06-07 18:28:00,2026-06-07 18:38:00,2026-06-07 18:35:13,2026-06-07 18:35:13,7.216666666666667,Mumbai,Goregaon,bike,18,1,0,0.4916815987848964,0
O01283,S010,P003,Grocery,2026-06-26 22:12:00,2026-06-26 22:22:00,2026-06-26 22:26:19,2026-06-26 22:26:19,14.316666666666666,Mumbai,Goregaon,bike,22,0,1,0.5985599542457243,1
O00600,S001,P017,Dairy,2026-06-14 15:35:00,2026-06-14 15:45:00,2026-06-14 15:41:34,2026-06-14 15:41:34,6.566666666666666,Mumbai,Andheri,bike,15,1,0,0.46363608522570937,0
O00406,S010,P053,Grocery,2026-06-07 20:20:00,2026-06-07 20:30:00,2026-06-07 20:32:39,2026-06-07 20:32:39,12.65,Mumbai,Goregaon,scooter,20,0,1,0.5583618160378362,1
O01564,S004,P053,Fruits & Vegetables,2026-06-21 12:52:00,2026-06-21 13:02:00,2026-06-21 12:59:22,2026-06-21 12:59:22,7.366666666666666,Mumbai,Dadar,scooter,12,1,0,0.5703393279494874,1
O01630,S004,P031,Fruits & Vegetables,2026-06-23 09:30:00,2026-06-23 09:40:00,2026-06-23 09:38:34,2026-06-23 09:38:34,8.566666666666666,Mumbai,Dadar,bike,9,1,0,0.5089508690206183,1
O00278,S013,P029,Fruits & Vegetables,2026-06-13 06:42:00,2026-06-13 06:52:00,2026-06-13 06:50:09,2026-06-13 06:50:09,8.15,Bengaluru,Whitefield,bike,6,1,0,0.3991076455231933,0
O01604,S002,P021,Snacks,2026-06-28 16:54:00,2026-06-28 17:04:00,2026-06-28 17:03:32,2026-06-28 17:03:32,9.533333333333333,Mumbai,Bandra,bicycle,16,1,0,0.4577444807794528,0
O00579,S019,P053,Dairy,2026-06-20 18:16:00,2026-06-20 18:26:00,2026-06-20 18:26:21,2026-06-20 18:26:21,10.35,Bengaluru,Yelahanka,scooter,18,0,1,0.4817431996817458,0
O00412,S002,P011,Fruits & Vegetables,2026-06-27 18:31:00,2026-06-27 18:41:00,2026-06-27 18:38:15,2026-06-27 18:38:15,7.25,Mumbai,Bandra,bike,18,1,0,0.6776586256660713,1
O01318,S014,P024,Grocery,2026-06-23 07:37:00,2026-06-23 07:47:00,2026-06-23 07:47:44,2026-06-23 07:47:44,10.733333333333333,Bengaluru,HSR Layout,bike,7,0,1,0.7702594181773117,1
O01119,S011,P017,Beverages,2026-06-24 20:43:00,2026-06-24 20:53:00,2026-06-24 20:52:49,2026-06-24 20:52:49,9.816666666666666,Bengaluru,Koramangala,bike,20,1,0,0.6955389450003838,1
O01551,S020,P023,Bakery,2026-06-10 07:07:00,2026-06-10 07:17:00,2026-06-10 07:19:52,2026-06-10 07:19:52,12.866666666666667,Bengaluru,Malleshwaram,bike,7,0,1,0.3133141120525414,0
O00808,S012,P022,Beverages,2026-06-13 05:41:00,2026-06-13 05:51:00,2026-06-13 05:46:22,2026-06-13 05:46:22,5.366666666666666,Bengaluru,Indiranagar,bike,5,1,0,0.055941890304661006,0
O01069,S001,P058,Bakery,2026-06-22 07:52:00,2026-06-22 08:02:00,2026-06-22 07:57:08,2026-06-22 07:57:08,5.133333333333334,Mumbai,Andheri,bike,7,1,0,0.3250269141510397,0
O01090,S004,P007,Grocery,2026-06-20 18:37:00,2026-06-20 18:47:00,2026-06-20 18:44:39,2026-06-20 18:44:39,7.65,Mumbai,Dadar,bike,18,1,0,0.533307294833134,1
O01178,S006,P001,Snacks,2026-06-25 06:45:00,2026-06-25 06:55:00,2026-06-25 06:54:43,2026-06-25 06:54:43,9.716666666666667,Mumbai,Chembur,scooter,6,1,0,0.325681953758744,0
O01683,S005,P010,Beverages,2026-06-28 12:40:00,2026-06-28 12:50:00,2026-06-28 12:47:37,2026-06-28 12:47:37,7.616666666666666,Mumbai,Malad,bike,12,1,0,0.36112455748084843,0
O01080,S019,P052,Grocery,2026-06-24 09:44:00,2026-06-24 09:54:00,2026-06-24 09:54:40,2026-06-24 09:54:40,10.666666666666666,Bengaluru,Yelahanka,bike,9,0,1,0.31398382160454386,0
O00657,S018,P011,Snacks,2026-06-17 08:18:00,2026-06-17 08:28:00,2026-06-17 08:27:42,2026-06-17 08:27:42,9.7,Bengaluru,Electronic City,bike,8,1,0,0.21672097567197926,0
O01359,S004,P045,Bakery,2026-06-21 23:26:00,2026-06-21 23:36:00,2026-06-21 23:31:41,2026-06-21 23:31:41,5.683333333333334,Mumbai,Dadar,bike,23,1,0,0.6426258781995602,1
O00187,S014,P011,Personal Care,2026-06-26 17:55:00,2026-06-26 18:05:00,2026-06-26 18:06:29,2026-06-26 18:06:29,11.483333333333333,Bengaluru,HSR Layout,bike,17,0,1,0.8081366246909913,1
O01065,S014,P014,Household,2026-06-29 18:21:00,2026-06-29 18:31:00,2026-06-29 18:28:47,2026-06-29 18:28:47,7.783333333333333,Bengaluru,HSR Layout,scooter,18,1,0,0.8738326129888945,1
O00203,S011,P060,Beverages,2026-06-17 12:52:00,2026-06-17 13:02:00,2026-06-17 12:59:37,2026-06-17 12:59:37,7.616666666666666,Bengaluru,Koramangala,scooter,12,1,0,0.541488057303538,1
O01768,S008,P018,Dairy,2026-06-29 12:46:00,2026-06-29 12:56:00,2026-06-29 12:55:56,2026-06-29 12:55:56,9.933333333333334,Mumbai,Worli,scooter,12,1,0,0.41987723818421135,0
O01450,S005,P026,Grocery,2026-06-15 19:55:00,2026-06-15 20:05:00,2026-06-15 20:08:13,2026-06-15 20:08:13,13.216666666666667,Mumbai,Malad,scooter,19,0,1,0.532532240050982,1
O01351,S003,P058,Fruits & Vegetables,2026-06-11 22:19:00,2026-06-11 22:29:00,2026-06-11 22:36:29,2026-06-11 22:36:29,17.483333333333334,Mumbai,Powai,bike,22,0,1,0.8428618290930986,1
O00984,S005,P008,Beverages,2026-06-16 19:47:00,2026-06-16 19:57:00,2026-06-16 20:00:30,2026-06-16 20:00:30,13.5,Mumbai,Malad,bike,19,0,1,0.5017116012338457,1
O01773,S016,P049,Beverages,2026-06-08 15:05:00,2026-06-08 15:15:00,2026-06-08 15:16:54,2026-06-08 15:16:54,11.9,Bengaluru,Marathahalli,bike,15,0,1,0.42837091404228017,0
O00086,S014,P039,Personal Care,2026-06-25 15:28:00,2026-06-25 15:38:00,2026-06-25 15:40:15,2026-06-25 15:40:15,12.25,Bengaluru,HSR Layout,bike,15,0,1,0.7812550651437019,1
O00828,S002,P013,Snacks,2026-06-26 08:54:00,2026-06-26 09:04:00,2026-06-26 09:01:33,2026-06-26 09:01:33,7.55,Mumbai,Bandra,bike,8,1,0,0.3038067748540244,0
O00386,S010,P043,Dairy,2026-06-04 01:08:00,2026-06-04 01:18:00,2026-06-04 01:15:19,2026-06-04 01:15:19,7.316666666666666,Mumbai,Goregaon,bike,1,1,0,0.20321574399516218,0
O01799,S009,P028,Household,2026-06-12 21:59:00,2026-06-12 22:09:00,2026-06-12 22:12:23,2026-06-12 22:12:23,13.383333333333333,Mumbai,Kurla,bike,21,0,1,0.6219576630924496,1
O00491,S016,P045,Dairy,2026-06-07 18:40:00,2026-06-07 18:50:00,2026-06-07 18:51:16,2026-06-07 18:51:16,11.266666666666667,Bengaluru,Marathahalli,bike,18,0,1,0.5121498431401352,1
O00290,S015,P055,Household,2026-06-03 15:53:00,2026-06-03 16:03:00,2026-06-03 16:02:48,2026-06-03 16:02:48,9.8,Bengaluru,Jayanagar,bike,15,1,0,0.357293208175108,0
O00749,S002,P007,Beverages,2026-06-01 16:19:00,2026-06-01 16:29:00,2026-06-01 16:25:47,2026-06-01 16:25:47,6.783333333333333,Mumbai,Bandra,bike,16,1,0,0.45262944149326234,0
O00505,S011,P001,Personal Care,2026-06-22 20:33:00,2026-06-22 20:43:00,2026-06-22 20:39:01,2026-06-22 20:39:01,6.016666666666667,Bengaluru,Koramangala,scooter,20,1,0,0.5873497325054776,1
O00693,S012,P056,Snacks,2026-06-01 10:56:00,2026-06-01 11:06:00,2026-06-01 11:02:36,2026-06-01 11:02:36,6.6,Bengaluru,Indiranagar,bike,10,1,0,0.08371820523350652,0
O00135,S020,P027,Beverages,2026-06-02 18:13:00,2026-06-02 18:23:00,2026-06-02 18:17:08,2026-06-02 18:17:08,4.133333333333334,Bengaluru,Malleshwaram,bike,18,1,0,0.4895335802956533,0
O01136,S015,P023,Beverages,2026-06-13 17:51:00,2026-06-13 18:01:00,2026-06-13 17:58:10,2026-06-13 17:58:10,7.166666666666667,Bengaluru,Jayanagar,bike,17,1,0,0.4100130656987558,0
O01370,S013,P047,Dairy,2026-06-13 21:33:00,2026-06-13 21:43:00,2026-06-13 21:37:50,2026-06-13 21:37:50,4.833333333333333,Bengaluru,Whitefield,bicycle,21,1,0,0.5373071520072493,1
O00239,S005,P007,Fruits & Vegetables,2026-06-12 19:21:00,2026-06-12 19:31:00,2026-06-12 19:34:02,2026-06-12 19:34:02,13.033333333333333,Mumbai,Malad,bike,19,0,1,0.6845969400876573,1
O00918,S018,P055,Dairy,2026-06-17 05:16:00,2026-06-17 05:26:00,2026-06-17 05:23:49,2026-06-17 05:23:49,7.816666666666666,Bengaluru,Electronic City,bike,5,1,0,0.18797054357701892,0
O01606,S019,P047,Household,2026-06-17 01:42:00,2026-06-17 01:52:00,2026-06-17 01:48:20,2026-06-17 01:48:20,6.333333333333333,Bengaluru,Yelahanka,bicycle,1,1,0,0.16477727140101267,0
O00797,S002,P002,Snacks,2026-06-02 21:42:00,2026-06-02 21:52:00,2026-06-02 21:57:45,2026-06-02 21:57:45,15.75,Mumbai,Bandra,bike,21,0,1,0.560441614870529,1
O01123,S015,P022,Snacks,2026-06-11 20:27:00,2026-06-11 20:37:00,2026-06-11 20:36:12,2026-06-11 20:36:12,9.2,Bengaluru,Jayanagar,bike,20,1,0,0.4760541067724701,0
O01349,S014,P018,Beverages,2026-06-21 08:09:00,2026-06-21 08:19:00,2026-06-21 08:22:19,2026-06-21 08:22:19,13.316666666666666,Bengaluru,HSR Layout,scooter,8,0,1,0.7629255304954254,1
O00932,S015,P018,Fruits & Vegetables,2026-06-30 16:40:00,2026-06-30 16:50:00,2026-06-30 16:51:34,2026-06-30 16:51:34,11.566666666666666,Bengaluru,Jayanagar,scooter,16,0,1,0.5797494484230346,1
O00691,S001,P025,Grocery,2026-06-09 08:18:00,2026-06-09 08:28:00,2026-06-09 08:26:00,2026-06-09 08:26:00,8.0,Mumbai,Andheri,scooter,8,1,0,0.3341975518898866,0
O01256,S016,P004,Household,2026-06-01 17:21:00,2026-06-01 17:31:00,2026-06-01 17:29:46,2026-06-01 17:29:46,8.766666666666667,Bengaluru,Marathahalli,bike,17,1,0,0.45467060093985817,0
O00318,S013,P021,Household,2026-06-04 06:19:00,2026-06-04 06:29:00,2026-06-04 06:29:36,2026-06-04 06:29:36,10.6,Bengaluru,Whitefield,bicycle,6,0,1,0.2252053630917561,0
O01236,S011,P051,Fruits & Vegetables,2026-06-13 03:38:00,2026-06-13 03:48:00,2026-06-13 03:47:52,2026-06-13 03:47:52,9.866666666666667,Bengaluru,Koramangala,bike,3,1,0,0.5478981251170627,1
O00396,S012,P013,Beverages,2026-06-19 19:47:00,2026-06-19 19:57:00,2026-06-19 19:55:15,2026-06-19 19:55:15,8.25,Bengaluru,Indiranagar,bike,19,1,0,0.15826315739779315,0
O01020,S012,P046,Fruits & Vegetables,2026-06-12 17:15:00,2026-06-12 17:25:00,2026-06-12 17:25:11,2026-06-12 17:25:11,10.183333333333334,Bengaluru,Indiranagar,bike,17,0,1,0.25577827240452883,0
O00205,S012,P028,Fruits & Vegetables,2026-06-24 13:24:00,2026-06-24 13:34:00,2026-06-24 13:32:19,2026-06-24 13:32:19,8.316666666666666,Bengaluru,Indiranagar,bike,13,1,0,0.19814437494567216,0
O00343,S003,P037,Snacks,2026-06-26 20:11:00,2026-06-26 20:21:00,2026-06-26 20:23:43,2026-06-26 20:23:43,12.716666666666667,Mumbai,Powai,scooter,20,0,1,0.6829189671560187,1
O01062,S002,P060,Bakery,2026-06-09 17:53:00,2026-06-09 18:03:00,2026-06-09 17:58:40,2026-06-09 17:58:40,5.666666666666667,Mumbai,Bandra,scooter,17,1,0,0.5142118130418185,1
O01209,S002,P039,Household,2026-06-10 15:44:00,2026-06-10 15:54:00,2026-06-10 15:56:30,2026-06-10 15:56:30,12.5,Mumbai,Bandra,bike,15,0,1,0.4180468143060265,0
O00370,S007,P031,Snacks,2026-06-05 17:33:00,2026-06-05 17:43:00,2026-06-05 17:42:52,2026-06-05 17:42:52,9.866666666666667,Mumbai,Borivali,bike,17,1,0,0.9062102990194183,1
O01697,S004,P047,Bakery,2026-06-25 17:37:00,2026-06-25 17:47:00,2026-06-25 17:45:12,2026-06-25 17:45:12,8.2,Mumbai,Dadar,bicycle,17,1,0,0.5229644967877806,1
O00715,S015,P006,Snacks,2026-06-06 19:57:00,2026-06-06 20:07:00,2026-06-06 20:05:27,2026-06-06 20:05:27,8.45,Bengaluru,Jayanagar,bike,19,1,0,0.45553451894298025,0
O00221,S003,P029,Bakery,2026-06-22 15:08:00,2026-06-22 15:18:00,2026-06-22 15:19:32,2026-06-22 15:19:32,11.533333333333333,Mumbai,Powai,bike,15,0,1,0.6221422003486808,1
O00639,S013,P015,Beverages,2026-06-03 13:15:00,2026-06-03 13:25:00,2026-06-03 13:19:26,2026-06-03 13:19:26,4.433333333333334,Bengaluru,Whitefield,bike,13,1,0,0.354347336119091,0
O00247,S001,P029,Household,2026-06-14 08:44:00,2026-06-14 08:54:00,2026-06-14 08:51:44,2026-06-14 08:51:44,7.733333333333333,Mumbai,Andheri,bike,8,1,0,0.29504719150337455,0
O01626,S017,P013,Dairy,2026-06-05 18:50:00,2026-06-05 19:00:00,2026-06-05 19:01:22,2026-06-05 19:01:22,11.366666666666667,Bengaluru,JP Nagar,bike,18,0,1,0.6601330212843707,1
O01101,S001,P013,Personal Care,2026-06-10 08:56:00,2026-06-10 09:06:00,2026-06-10 09:02:58,2026-06-10 09:02:58,6.966666666666667,Mumbai,Andheri,bike,8,1,0,0.21655587515122113,0
O00080,S004,P048,Dairy,2026-06-07 09:30:00,2026-06-07 09:40:00,2026-06-07 09:38:16,2026-06-07 09:38:16,8.266666666666667,Mumbai,Dadar,bike,9,1,0,0.3446491609465155,0
O01275,S006,P017,Bakery,2026-06-12 11:07:00,2026-06-12 11:17:00,2026-06-12 11:15:47,2026-06-12 11:15:47,8.783333333333333,Mumbai,Chembur,bike,11,1,0,0.45720813182801584,0
O00063,S014,P017,Snacks,2026-06-16 02:34:00,2026-06-16 02:44:00,2026-06-16 02:50:08,2026-06-16 02:50:08,16.133333333333333,Bengaluru,HSR Layout,bike,2,0,1,0.6669795043599638,1
O00912,S001,P012,Fruits & Vegetables,2026-06-20 18:09:00,2026-06-20 18:19:00,2026-06-20 18:17:24,2026-06-20 18:17:24,8.4,Mumbai,Andheri,bike,18,1,0,0.685716008665213,1
O00305,S001,P033,Fruits & Vegetables,2026-06-26 21:11:00,2026-06-26 21:21:00,2026-06-26 21:24:27,2026-06-26 21:24:27,13.45,Mumbai,Andheri,scooter,21,0,1,0.7364493677839046,1
O01040,S004,P039,Fruits & Vegetables,2026-06-04 07:36:00,2026-06-04 07:46:00,2026-06-04 07:44:25,2026-06-04 07:44:25,8.416666666666666,Mumbai,Dadar,bike,7,1,0,0.4677585523070089,0
O01723,S003,P037,Bakery,2026-06-20 17:12:00,2026-06-20 17:22:00,2026-06-20 17:21:04,2026-06-20 17:21:04,9.066666666666666,Mumbai,Powai,scooter,17,1,0,0.660069296162145,1
O01582,S007,P060,Household,2026-06-30 19:54:00,2026-06-30 20:04:00,2026-06-30 20:16:36,2026-06-30 20:16:36,22.6,Mumbai,Borivali,scooter,19,0,1,0.9132733799666337,1
O00903,S005,P032,Household,2026-06-23 10:46:00,2026-06-23 10:56:00,2026-06-23 10:54:48,2026-06-23 10:54:48,8.8,Mumbai,Malad,scooter,10,1,0,0.31137324318067044,0
O00363,S016,P021,Grocery,2026-06-28 19:46:00,2026-06-28 19:56:00,2026-06-28 19:59:39,2026-06-28 19:59:39,13.65,Bengaluru,Marathahalli,bicycle,19,0,1,0.5411244659172234,1
O01738,S013,P057,Bakery,2026-06-01 22:17:00,2026-06-01 22:27:00,2026-06-01 22:24:02,2026-06-01 22:24:02,7.033333333333333,Bengaluru,Whitefield,bicycle,22,1,0,0.5760893018589283,1
O00767,S005,P057,Grocery,2026-06-25 08:09:00,2026-06-25 08:19:00,2026-06-25 08:14:30,2026-06-25 08:14:30,5.5,Mumbai,Malad,bicycle,8,1,0,0.31498309905734406,0
O01229,S012,P035,Dairy,2026-06-14 22:42:00,2026-06-14 22:52:00,2026-06-14 22:51:09,2026-06-14 22:51:09,9.15,Bengaluru,Indiranagar,bike,22,1,0,0.20848225040496324,0
O00317,S020,P019,Personal Care,2026-06-23 06:17:00,2026-06-23 06:27:00,2026-06-23 06:27:31,2026-06-23 06:27:31,10.516666666666667,Bengaluru,Malleshwaram,bike,6,0,1,0.18172419359465775,0
O01400,S009,P021,Household,2026-06-13 06:49:00,2026-06-13 06:59:00,2026-06-13 06:59:47,2026-06-13 06:59:47,10.783333333333333,Mumbai,Kurla,bicycle,6,0,1,0.3231624113544112,0
O00199,S012,P017,Grocery,2026-06-12 19:22:00,2026-06-12 19:32:00,2026-06-12 19:29:37,2026-06-12 19:29:37,7.616666666666666,Bengaluru,Indiranagar,bike,19,1,0,0.17541269050604638,0
O00708,S009,P027,Personal Care,2026-06-24 18:12:00,2026-06-24 18:22:00,2026-06-24 18:21:14,2026-06-24 18:21:14,9.233333333333333,Mumbai,Kurla,bike,18,1,0,0.4589878002970068,0
O00448,S004,P049,Bakery,2026-06-06 21:10:00,2026-06-06 21:20:00,2026-06-06 21:23:15,2026-06-06 21:23:15,13.25,Mumbai,Dadar,bike,21,0,1,0.6039204085290311,1
O00373,S013,P050,Dairy,2026-06-21 23:09:00,2026-06-21 23:19:00,2026-06-21 23:19:21,2026-06-21 23:19:21,10.35,Bengaluru,Whitefield,bike,23,0,1,0.5779732186114126,1
O01021,S014,P051,Personal Care,2026-06-05 19:26:00,2026-06-05 19:36:00,2026-06-05 19:41:12,2026-06-05 19:41:12,15.2,Bengaluru,HSR Layout,bike,19,0,1,0.8324232946750313,1
O01272,S014,P031,Grocery,2026-06-17 13:03:00,2026-06-17 13:13:00,2026-06-17 13:09:09,2026-06-17 13:09:09,6.15,Bengaluru,HSR Layout,bike,13,1,0,0.8461389232316531,1
O01304,S008,P028,Fruits & Vegetables,2026-06-05 12:18:00,2026-06-05 12:28:00,2026-06-05 12:27:31,2026-06-05 12:27:31,9.516666666666667,Mumbai,Worli,bike,12,1,0,0.5878716205193926,1
